text,coder,tweet,topics,Arts & Culture,Business & Entrepreneurs,Celebrity & Pop Culture,Diaries & Daily Life,Family,Fashion & Style,"Film, TV & Video",Fitness & Health,Food & Dining,Learning & Educational,News & Social Concern,Relationships,Science & Technology,Youth & Student Life,Music,Gaming,Sports,Travel & Adventure,Other Hobbies,id
オレンジの服着よっかな~~~って思ったけど1着も持ってないわ,63f7df76fda679592c5132bf,"オレンジの服着よっかな~~~って思ったけど1着も持ってないわ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516567067327008768
オレンジの服着よっかな~~~って思ったけど1着も持ってないわ,60f01d9692d019017760b69a,"オレンジの服着よっかな~~~って思ったけど1着も持ってないわ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ファッション'}),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1516567067327008768
オレンジの服着よっかな~~~って思ったけど1着も持ってないわ,58d9a79c33fef3000118abdf,"オレンジの服着よっかな~~~って思ったけど1着も持ってないわ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'ファッション', '日常'})",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1516567067327008768
オレンジの服着よっかな~~~って思ったけど1着も持ってないわ,5f2ba1a728fa8b62a35ed356,"オレンジの服着よっかな~~~って思ったけど1着も持ってないわ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ファッション'}),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1516567067327008768
オンラインで注文してた新しいスマホ届いた😍けど、今日は夜勤なのでまだ箱も開けてない😂帰ってからのお楽しみ、だな🤭,56ddac2e6893b5000de993bf,"オンラインで注文してた新しいスマホ届いた😍けど、今日は夜勤なのでまだ箱も開けてない😂帰ってからのお楽しみ、だな🤭 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460608592097075200
オンラインで注文してた新しいスマホ届いた😍けど、今日は夜勤なのでまだ箱も開けてない😂帰ってからのお楽しみ、だな🤭,63f7df76fda679592c5132bf,"オンラインで注文してた新しいスマホ届いた😍けど、今日は夜勤なのでまだ箱も開けてない😂帰ってからのお楽しみ、だな🤭 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460608592097075200
オンラインで注文してた新しいスマホ届いた😍けど、今日は夜勤なのでまだ箱も開けてない😂帰ってからのお楽しみ、だな🤭,6266d1937cec5e7a57883e76,"オンラインで注文してた新しいスマホ届いた😍けど、今日は夜勤なのでまだ箱も開けてない😂帰ってからのお楽しみ、だな🤭 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'その他', '日常', '芸能'})",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1460608592097075200
オンラインで注文してた新しいスマホ届いた😍けど、今日は夜勤なのでまだ箱も開けてない😂帰ってからのお楽しみ、だな🤭,64ef68f6a71e079b1239a4f3,"オンラインで注文してた新しいスマホ届いた😍けど、今日は夜勤なのでまだ箱も開けてない😂帰ってからのお楽しみ、だな🤭 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'日常', '社会'})",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1460608592097075200
オンラインで注文してた新しいスマホ届いた😍けど、今日は夜勤なのでまだ箱も開けてない😂帰ってからのお楽しみ、だな🤭,58d9a79c33fef3000118abdf,"オンラインで注文してた新しいスマホ届いた😍けど、今日は夜勤なのでまだ箱も開けてない😂帰ってからのお楽しみ、だな🤭 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'サイエンス', '日常'})",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1460608592097075200
オンラインで注文してた新しいスマホ届いた😍けど、今日は夜勤なのでまだ箱も開けてない😂帰ってからのお楽しみ、だな🤭,6097e36e99d6c893daf55676,"オンラインで注文してた新しいスマホ届いた😍けど、今日は夜勤なのでまだ箱も開けてない😂帰ってからのお楽しみ、だな🤭 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460608592097075200
オンライン配信始めてからスッピンオールデーが終わりを告げ1000000000億年振りにカラコン入れたり面倒な事になってる。でも普通の方は毎日メイクしてカラコン入れたり女子力ちゃんとしてお仕事してるんだよなーエライと思う。出勤するだけでもエライ,616604bed27acb2f4e2841a9,"オンライン配信始めてからスッピンオールデーが終わりを告げ1000000000億年振りにカラコン入れたり面倒な事になってる。でも普通の方は毎日メイクしてカラコン入れたり女子力ちゃんとしてお仕事してるんだよなーエライと思う。出勤するだけでもエライ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'ファッション', '日常', '芸能'})",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1455369066508472320
オンライン配信始めてからスッピンオールデーが終わりを告げ1000000000億年振りにカラコン入れたり面倒な事になってる。でも普通の方は毎日メイクしてカラコン入れたり女子力ちゃんとしてお仕事してるんだよなーエライと思う。出勤するだけでもエライ,5c7dd8e0665aaa001230a6c7,"オンライン配信始めてからスッピンオールデーが終わりを告げ1000000000億年振りにカラコン入れたり面倒な事になってる。でも普通の方は毎日メイクしてカラコン入れたり女子力ちゃんとしてお仕事してるんだよなーエライと思う。出勤するだけでもエライ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455369066508472320
オンライン配信始めてからスッピンオールデーが終わりを告げ1000000000億年振りにカラコン入れたり面倒な事になってる。でも普通の方は毎日メイクしてカラコン入れたり女子力ちゃんとしてお仕事してるんだよなーエライと思う。出勤するだけでもエライ,6129429473f164c90c476660,"オンライン配信始めてからスッピンオールデーが終わりを告げ1000000000億年振りにカラコン入れたり面倒な事になってる。でも普通の方は毎日メイクしてカラコン入れたり女子力ちゃんとしてお仕事してるんだよなーエライと思う。出勤するだけでもエライ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1455369066508472320
オンライン配信始めてからスッピンオールデーが終わりを告げ1000000000億年振りにカラコン入れたり面倒な事になってる。でも普通の方は毎日メイクしてカラコン入れたり女子力ちゃんとしてお仕事してるんだよなーエライと思う。出勤するだけでもエライ,58d9a79c33fef3000118abdf,"オンライン配信始めてからスッピンオールデーが終わりを告げ1000000000億年振りにカラコン入れたり面倒な事になってる。でも普通の方は毎日メイクしてカラコン入れたり女子力ちゃんとしてお仕事してるんだよなーエライと思う。出勤するだけでもエライ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1455369066508472320
オンライン配信始めてからスッピンオールデーが終わりを告げ1000000000億年振りにカラコン入れたり面倒な事になってる。でも普通の方は毎日メイクしてカラコン入れたり女子力ちゃんとしてお仕事してるんだよなーエライと思う。出勤するだけでもエライ,6097e36e99d6c893daf55676,"オンライン配信始めてからスッピンオールデーが終わりを告げ1000000000億年振りにカラコン入れたり面倒な事になってる。でも普通の方は毎日メイクしてカラコン入れたり女子力ちゃんとしてお仕事してるんだよなーエライと思う。出勤するだけでもエライ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'日常', 'ビジネス'})",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455369066508472320
オンライン配信始めてからスッピンオールデーが終わりを告げ1000000000億年振りにカラコン入れたり面倒な事になってる。でも普通の方は毎日メイクしてカラコン入れたり女子力ちゃんとしてお仕事してるんだよなーエライと思う。出勤するだけでもエライ,5ed09064cf9fca16bfc2232f,"オンライン配信始めてからスッピンオールデーが終わりを告げ1000000000億年振りにカラコン入れたり面倒な事になってる。でも普通の方は毎日メイクしてカラコン入れたり女子力ちゃんとしてお仕事してるんだよなーエライと思う。出勤するだけでもエライ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455369066508472320
オーエン様のファンになってるクロミちゃんかわいい。バンドマンとギャみたい。,610c0f704d0cc5bc70ae5158,"オーエン様のファンになってるクロミちゃんかわいい。バンドマンとギャみたい。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'アート&カルチャー', '映画&ラジオ'})",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1537706610708971520
オーエン様のファンになってるクロミちゃんかわいい。バンドマンとギャみたい。,603541012bb2d79bcd0a7d25,"オーエン様のファンになってるクロミちゃんかわいい。バンドマンとギャみたい。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'日常', '人間関係'})",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1537706610708971520
オーエン様のファンになってるクロミちゃんかわいい。バンドマンとギャみたい。,58d9a79c33fef3000118abdf,"オーエン様のファンになってるクロミちゃんかわいい。バンドマンとギャみたい。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'映画&ラジオ'}),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1537706610708971520
オーエン様のファンになってるクロミちゃんかわいい。バンドマンとギャみたい。,615838a2d65d6be56cc96091,"オーエン様のファンになってるクロミちゃんかわいい。バンドマンとギャみたい。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1537706610708971520
オーエン様のファンになってるクロミちゃんかわいい。バンドマンとギャみたい。,645990d7f2a2eed62ff6e168,"オーエン様のファンになってるクロミちゃんかわいい。バンドマンとギャみたい。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'その他', 'ゲーム'})",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1537706610708971520
オーエン様のファンになってるクロミちゃんかわいい。バンドマンとギャみたい。,5fbd371dc57ae80a38ba00c2,"オーエン様のファンになってるクロミちゃんかわいい。バンドマンとギャみたい。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'芸能'}),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537706610708971520
オーバーロードのアインズは、ひぐらし卒の北条沙都子みたいなやつと位置づけることはできるのか。雛見沢にこだわらなくても、繋がる縁が切れるわけではなく会うことは可能だけど、その場所にこだわって皆が離れていってもそこにとどまり続けたいみたいな。,5f5329e2536ecb62db8534a0,"オーバーロードのアインズは、ひぐらし卒の北条沙都子みたいなやつと位置づけることはできるのか。雛見沢にこだわらなくても、繋がる縁が切れるわけではなく会うことは可能だけど、その場所にこだわって皆が離れていってもそこにとどまり続けたいみたいな。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'人間関係', '社会'})",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1544576879314604032
オーバーロードのアインズは、ひぐらし卒の北条沙都子みたいなやつと位置づけることはできるのか。雛見沢にこだわらなくても、繋がる縁が切れるわけではなく会うことは可能だけど、その場所にこだわって皆が離れていってもそこにとどまり続けたいみたいな。,64950eb7e2cb12bc4dc6d9d2,"オーバーロードのアインズは、ひぐらし卒の北条沙都子みたいなやつと位置づけることはできるのか。雛見沢にこだわらなくても、繋がる縁が切れるわけではなく会うことは可能だけど、その場所にこだわって皆が離れていってもそこにとどまり続けたいみたいな。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'映画&ラジオ'}),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1544576879314604032
